,file_name,text
98,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\99example.jpg,3
99,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\8\100example.jpg,8
100,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\101example.jpg,9
101,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\102example.jpg,9
102,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\103example.jpg,0
103,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\104example.jpg,11
104,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\2\105example.jpg,2
105,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\106example.jpg,1
106,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\107example.jpg,1
107,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\108example.jpg,9
108,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\109example.jpg,1
109,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\110example.jpg,1
110,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\4\111example.jpg,4
111,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\112example.jpg,1
112,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\113example.jpg,11
113,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\114example.jpg,1
114,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\115example.jpg,1
115,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\116example.jpg,3
116,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\117example.jpg,9
117,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\118example.jpg,1
118,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\119example.jpg,5
119,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\120example.jpg,1
120,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\121example.jpg,5
121,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\122example.jpg,1
122,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\123example.jpg,1
123,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\4\124example.jpg,4
124,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\125example.jpg,1
125,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\126example.jpg,1
126,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\127example.jpg,5
127,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\128example.jpg,1
128,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\129example.jpg,1
129,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\130example.jpg,5
130,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\131example.jpg,1
131,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\132example.jpg,9
132,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\133example.jpg,5
133,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\134example.jpg,3
134,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\135example.jpg,11
135,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\136example.jpg,9
136,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\137example.jpg,5
137,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\138example.jpg,5
138,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\139example.jpg,5
139,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\140example.jpg,1
140,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\141example.jpg,5
141,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\142example.jpg,1
142,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\143example.jpg,1
143,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\20\144example.jpg,20
144,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\145example.jpg,3
145,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\146example.jpg,1
146,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\147example.jpg,23
147,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\-1\148example.jpg,-1
148,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\149example.jpg,3
149,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\150example.jpg,3
150,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\151example.jpg,3
151,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\152example.jpg,3
152,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\4\153example.jpg,4
153,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\154example.jpg,3
154,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\155example.jpg,3
155,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\2\156example.jpg,2
156,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\157example.jpg,1
157,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\3\158example.jpg,3
158,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\159example.jpg,5
159,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\160example.jpg,1
160,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\161example.jpg,1
161,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\8\162example.jpg,8
162,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\163example.jpg,1
163,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\164example.jpg,23
164,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\165example.jpg,11
165,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\11\166example.jpg,11
166,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\9\167example.jpg,9
167,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\0\168example.jpg,0
168,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\169example.jpg,1
169,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\170example.jpg,5
170,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\30\171example.jpg,30
171,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\172example.jpg,23
172,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\173example.jpg,14
173,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\174example.jpg,35
174,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\175example.jpg,1
175,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\176example.jpg,5
176,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\177example.jpg,1
177,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\178example.jpg,1
178,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\179example.jpg,14
179,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\180example.jpg,14
180,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\181example.jpg,5
181,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\182example.jpg,1
182,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\183example.jpg,14
183,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\2\184example.jpg,2
184,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\185example.jpg,35
185,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\186example.jpg,5
186,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\187example.jpg,1
187,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\188example.jpg,5
188,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\189example.jpg,1
189,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\190example.jpg,14
190,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\191example.jpg,35
191,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\192example.jpg,5
192,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\193example.jpg,5
193,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\194example.jpg,14
194,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\195example.jpg,14
195,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\196example.jpg,5
196,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\197example.jpg,1
197,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\198example.jpg,14
198,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\199example.jpg,5
199,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\200example.jpg,1
200,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\201example.jpg,35
201,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\202example.jpg,1
202,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\203example.jpg,5
203,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\204example.jpg,5
204,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\205example.jpg,1
205,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\206example.jpg,14
206,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\207example.jpg,35
207,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\208example.jpg,5
208,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\209example.jpg,1
209,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\210example.jpg,12
210,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\211example.jpg,35
211,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\212example.jpg,14
212,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\213example.jpg,23
213,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\214example.jpg,1
214,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\215example.jpg,14
215,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\216example.jpg,5
216,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\217example.jpg,14
217,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\218example.jpg,1
218,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\219example.jpg,35
219,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\220example.jpg,23
220,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\221example.jpg,14
221,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\222example.jpg,1
222,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\223example.jpg,23
223,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\224example.jpg,1
224,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\225example.jpg,35
225,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\226example.jpg,14
226,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\227example.jpg,14
227,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\30\228example.jpg,30
228,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\229example.jpg,5
229,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\230example.jpg,35
230,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\231example.jpg,1
231,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\232example.jpg,35
232,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\233example.jpg,14
233,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\234example.jpg,14
234,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\2\235example.jpg,2
235,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\236example.jpg,1
236,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\237example.jpg,1
237,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\238example.jpg,33
238,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\239example.jpg,1
239,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\240example.jpg,12
240,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\241example.jpg,14
241,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\242example.jpg,1
242,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\243example.jpg,1
243,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\32\244example.jpg,32
244,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\32\245example.jpg,32
245,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\246example.jpg,14
246,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\247example.jpg,1
247,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\248example.jpg,23
248,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\249example.jpg,1
249,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\30\250example.jpg,30
250,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\251example.jpg,1
251,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\252example.jpg,14
252,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\253example.jpg,14
253,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\254example.jpg,1
254,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\13\255example.jpg,13
255,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\256example.jpg,1
256,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\257example.jpg,23
257,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\258example.jpg,14
258,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\259example.jpg,1
259,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\30\260example.jpg,30
260,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\261example.jpg,14
261,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\262example.jpg,1
262,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\263example.jpg,14
263,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\264example.jpg,14
264,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\265example.jpg,12
265,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\266example.jpg,1
266,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\267example.jpg,1
267,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\268example.jpg,23
268,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\269example.jpg,1
269,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\32\270example.jpg,32
270,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\271example.jpg,23
271,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\272example.jpg,1
272,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\273example.jpg,33
273,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\274example.jpg,35
274,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\275example.jpg,5
275,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\276example.jpg,5
276,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\277example.jpg,1
277,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\278example.jpg,14
278,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\279example.jpg,35
279,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\5\280example.jpg,5
280,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\281example.jpg,23
281,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\282example.jpg,14
282,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\283example.jpg,14
283,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\284example.jpg,14
284,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\13\285example.jpg,13
285,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\24\286example.jpg,24
286,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\287example.jpg,1
287,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\15\288example.jpg,15
288,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\289example.jpg,23
289,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\290example.jpg,1
290,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\291example.jpg,35
291,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\292example.jpg,1
292,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\293example.jpg,14
293,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\294example.jpg,1
294,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\295example.jpg,23
295,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\296example.jpg,35
296,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\24\297example.jpg,24
297,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\298example.jpg,1
298,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\299example.jpg,35
299,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\12\300example.jpg,12
300,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\301example.jpg,23
301,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\302example.jpg,23
302,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\30\303example.jpg,30
303,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\304example.jpg,1
304,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\305example.jpg,23
305,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\306example.jpg,33
306,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\307example.jpg,23
307,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\308example.jpg,1
308,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\309example.jpg,1
309,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\310example.jpg,1
310,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\311example.jpg,23
311,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\312example.jpg,23
312,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\313example.jpg,35
313,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\23\314example.jpg,23
314,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\315example.jpg,33
315,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\316example.jpg,14
316,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\317example.jpg,35
317,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\318example.jpg,14
318,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\319example.jpg,1
319,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\35\320example.jpg,35
320,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\321example.jpg,33
321,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\322example.jpg,33
322,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\33\323example.jpg,33
323,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\1\324example.jpg,1
324,C:\Users\Mytre\OneDrive\Документы\Data\Work\crops\14\325example.jpg,14
